dataset,num_layers,layer_size,test_fold,test_ratio,stop_epoch,train_loss,val_loss,test_loss,time
cancer,3,1024,1,0.5,22,0.5107395052909851,1.1685434579849243,1.285600185394287,15.587909460067749
