dataset,num_layers,layer_size,test_fold,test_ratio,stop_epoch,train_loss,val_loss,test_loss,time
cancer,4,64,2,0.3,134,0.6798691153526306,0.9677402377128601,1.5684987306594849,2.3710386753082275
