dataset,num_layers,layer_size,test_fold,test_ratio,stop_epoch,train_loss,val_loss,test_loss,time
cancer,3,4,2,0.1,2740,0.8882346749305725,1.3715661764144897,1.7011470794677734,8.274151086807251
