dataset,num_layers,layer_size,test_fold,test_ratio,stop_epoch,train_loss,val_loss,test_loss,time
cancer,1,32,2,0.3,335,0.7752636671066284,0.9711875319480896,1.558243989944458,2.2404520511627197
