dataset,num_layers,layer_size,test_fold,test_ratio,stop_epoch,train_loss,val_loss,test_loss,time
cancer,4,1024,1,0.4,35,0.48845693469047546,1.1641645431518555,1.5160253047943115,25.709304809570312
