dataset,num_layers,layer_size,test_fold,test_ratio,stop_epoch,train_loss,val_loss,test_loss,time
cancer,3,8,1,0.3,336,0.7140384912490845,1.2909687757492065,1.394640564918518,1.9881439208984375
