dataset,num_layers,layer_size,test_fold,test_ratio,stop_epoch,train_loss,val_loss,test_loss,time
cancer,1,2048,1,0.2,4,0.6211255192756653,1.245798945426941,1.3195842504501343,5.101181268692017
