sequenceID,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
0,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2
1,2,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1
3,2,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1
4,2,2,2,2,2,2,2,2,2,1,0,0,1,1,1,1,1,1,1,1,1
5,3,3,3,3,3,3,3,3,3,2,0,0,0,1,1,1,1,1,1,1,1
6,3,3,3,3,3,3,3,2,1,0,0,0,0,1,1,1,1,1,1,1,1
7,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
8,3,3,3,3,3,3,3,2,0,0,0,1,1,1,1,1,1,1,1,1,1
9,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1
10,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1
11,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1
12,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1
13,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1
14,3,3,3,3,3,3,3,2,1,0,0,1,2,2,2,2,2,2,2,2,2
15,3,3,3,3,3,3,3,3,1,0,0,0,0,1,1,1,1,1,1,1,1
16,3,3,3,3,3,3,3,2,2,0,0,0,0,1,1,1,1,1,1,1,1
17,3,3,3,3,3,3,3,1,0,0,0,0,1,1,1,1,1,1,1,1,1
18,3,3,3,3,3,3,3,1,0,0,0,0,1,1,1,1,1,1,1,1,1
19,5,5,5,5,5,5,5,4,1,0,0,2,2,2,2,2,2,2,2,2,2
20,3,3,3,3,3,3,2,2,1,0,0,1,1,1,1,1,1,1,1,1,1
21,3,3,3,3,3,3,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1
22,3,3,3,3,3,3,3,1,0,0,0,1,1,1,1,1,1,1,1,1,1
23,3,3,3,3,3,3,3,2,1,0,0,0,1,1,1,1,1,1,1,1,1
24,3,3,3,3,3,3,3,1,0,0,0,1,1,1,1,1,1,1,1,1,1
25,3,3,3,3,3,3,3,3,3,0,0,0,1,1,1,1,1,1,1,1,1
26,3,3,3,3,3,3,3,1,0,0,0,1,1,1,1,1,1,1,1,1,1
27,2,2,2,2,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
28,3,3,3,3,3,3,3,2,1,0,0,0,1,1,1,1,1,1,1,1,1
29,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1
30,2,2,2,2,2,2,2,2,2,1,0,0,1,1,1,1,1,1,1,1,1
31,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
32,2,2,2,2,2,2,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1
33,2,2,2,2,2,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1
34,3,3,3,3,3,3,3,1,0,0,2,2,2,2,2,2,2,2,2,2,2
35,3,3,3,3,3,3,3,1,0,0,0,2,2,2,2,2,2,2,2,2,2
36,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1
37,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1
38,2,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1
39,3,3,3,3,3,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2
40,3,3,3,3,3,3,3,0,0,1,1,1,2,2,2,2,2,2,2,2,2
41,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,1,1,1,1,1,1
42,3,3,3,3,3,3,3,3,2,1,0,1,1,1,1,1,1,1,1,1,1
43,3,3,3,3,3,3,3,2,0,0,1,1,1,1,1,1,1,1,1,1,1
44,3,3,3,3,3,3,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1
45,3,3,3,3,3,3,3,2,0,0,0,1,1,1,1,1,1,1,1,1,1
46,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1
47,2,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1
48,3,3,3,3,3,3,3,2,2,0,0,0,1,1,1,1,1,1,1,1,1
49,3,3,3,3,3,3,3,2,1,0,0,0,1,1,1,1,1,1,1,1,1
50,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1
51,2,2,2,2,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
52,5,5,5,5,5,5,5,1,1,0,0,1,2,2,2,2,2,2,2,2,2
53,3,3,3,3,3,3,3,3,2,0,0,0,1,1,1,1,1,1,1,1,1
54,3,3,3,3,3,3,3,2,0,0,0,1,1,1,1,1,1,1,1,1,1
55,2,2,2,2,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
56,3,3,3,3,3,3,3,1,0,0,0,1,1,1,1,1,1,1,1,1,1
57,4,4,4,4,4,4,4,1,1,0,1,2,2,2,2,2,2,2,2,2,2
58,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1
59,3,3,3,3,3,3,3,2,0,0,0,1,1,1,1,1,1,1,1,1,1
60,3,3,3,3,3,3,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1
61,3,3,3,3,3,3,3,1,0,0,1,1,1,1,1,1,1,1,1,1,1
62,3,3,3,3,3,3,3,1,1,0,0,1,1,1,1,1,1,1,1,1,1
63,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1
64,3,3,3,3,3,3,3,1,0,0,0,1,1,1,1,1,1,1,1,1,1
65,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
66,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1
67,3,3,3,3,3,3,2,2,1,0,0,1,1,1,1,1,1,1,1,1,1
68,3,3,3,3,3,3,3,3,1,0,0,0,0,1,1,1,1,1,1,1,1
69,2,2,2,2,2,2,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1
70,3,3,3,3,3,3,3,3,2,1,0,0,0,1,1,1,1,1,1,1,1
71,2,2,2,2,2,2,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1
72,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1
73,2,2,2,2,2,2,2,2,2,1,0,0,1,1,1,1,1,1,1,1,1
74,3,3,3,3,3,3,3,3,1,0,0,0,0,1,1,1,1,1,1,1,1
75,3,3,3,3,3,3,3,3,1,0,0,1,1,1,1,1,1,1,1,1,1
76,3,3,3,3,3,3,3,3,2,0,0,0,0,1,1,1,1,1,1,1,1
77,3,3,3,3,3,3,3,1,0,0,2,2,2,2,2,2,2,2,2,2,2
78,2,2,2,2,2,2,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1
79,2,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1
80,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1
81,3,3,3,3,3,3,3,2,0,0,0,0,1,1,1,1,1,1,1,1,1
82,2,2,2,2,2,2,2,2,1,0,0,1,1,1,1,1,1,1,1,1,1
83,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,1,1,1,1,1,1
84,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1
85,4,4,4,4,4,4,4,4,4,4,4,2,0,0,0,2,2,2,2,2,2
86,8,8,8,8,8,8,8,8,8,8,6,2,2,2,2,4,6,6,6,6,6
87,6,6,6,6,6,6,6,6,5,2,1,1,2,2,3,4,5,5,5,5,5
88,4,4,4,4,4,4,4,4,4,2,1,1,0,2,2,2,3,3,3,3,3
89,3,3,3,3,3,3,3,3,3,1,1,1,3,2,2,2,2,2,2,2,2
90,4,4,4,4,4,4,4,4,4,4,3,1,0,2,2,2,3,3,3,3,3
91,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2
92,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1
93,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2
94,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,2,2,2,2,2,2
95,3,3,3,3,3,3,3,3,3,3,2,1,0,0,2,2,2,2,2,2,2
96,9,9,9,9,9,9,9,8,8,4,4,2,1,2,2,4,6,6,6,6,6
97,4,4,4,4,4,4,4,4,4,4,2,0,0,0,1,1,3,3,3,3,3
98,4,4,4,4,4,4,4,4,4,3,1,1,3,2,2,2,3,3,3,3,3
99,4,4,4,4,4,4,4,4,2,2,1,2,2,2,3,3,3,3,3,3,3
100,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1
101,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1
102,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1
103,3,3,3,3,3,3,3,3,3,3,3,2,0,0,0,0,0,1,1,1,1
104,3,3,3,3,3,3,3,3,3,3,2,0,0,2,2,2,2,2,2,2,2
105,6,6,6,6,6,6,6,6,4,1,1,1,2,5,5,5,5,5,5,5,5
106,6,6,6,6,6,6,6,6,5,1,1,1,3,3,4,4,5,5,5,5,5
107,5,5,5,5,5,5,5,5,4,4,2,0,2,2,2,2,2,2,2,2,2
108,3,3,3,3,3,3,3,3,3,2,1,3,2,2,2,2,2,2,2,2,2
109,4,4,4,4,4,4,4,2,2,2,2,4,4,3,2,2,2,2,2,2,2
110,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2
111,5,5,5,5,5,5,5,5,5,3,3,5,4,4,4,4,4,4,4,4,4
112,4,4,4,4,4,4,4,4,4,4,3,1,0,0,2,3,3,3,3,3,3
113,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,1,1,1,1,1
114,3,3,3,3,3,3,3,2,1,1,1,3,2,2,2,2,2,2,2,2,2
115,3,3,3,3,3,3,3,3,2,1,1,3,2,2,2,2,2,2,2,2,2
116,3,3,3,3,3,3,3,3,2,1,1,1,2,2,2,2,2,2,2,2,2
117,3,3,3,3,3,3,3,3,2,1,3,2,2,2,2,2,2,2,2,2,2
118,3,3,3,3,3,3,3,3,2,1,3,2,2,2,2,2,2,2,2,2,2
119,3,3,3,3,3,3,3,3,3,2,1,1,2,2,2,2,2,2,2,2,2
