sequenceID,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
5,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
8,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
15,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
16,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1
20,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
26,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
31,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
34,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
35,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
36,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
37,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
39,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2
40,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
41,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
42,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
43,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
45,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
47,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
49,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
52,2,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1
53,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
54,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
56,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
58,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
59,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
63,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
66,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
67,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
68,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
