sequenceID,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
5,2,2,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1
6,2,2,2,2,2,2,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1
7,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
8,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2
15,2,2,2,2,2,2,2,2,1,0,0,0,0,1,1,1,1,1,1,1,1
16,2,2,2,2,2,2,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1
17,2,2,2,2,2,2,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1
18,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1
19,3,3,3,3,3,3,3,2,1,0,0,2,2,2,2,2,2,2,2,2,2
20,2,2,2,2,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
21,2,2,2,2,2,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
22,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1
23,2,2,2,2,2,2,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1
24,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1
25,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1
26,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1
27,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
28,2,2,2,2,2,2,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1
29,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
30,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
31,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
32,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
33,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
34,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2
35,1,1,1,1,1,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2
36,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
37,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
38,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
39,1,1,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2
40,1,1,1,1,1,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2
41,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
42,2,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1
43,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1
44,2,2,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1
45,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1
46,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
47,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
48,2,2,2,2,2,2,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1
49,2,2,2,2,2,2,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1
50,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
51,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
52,3,3,3,3,3,3,3,1,1,0,0,1,2,2,2,2,2,2,2,2,2
53,2,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1
