Feature,Mean Importance,Lower Bound,Upper Bound
kurtosis,0.1747235143708457,0.05325458224420241,0.29619244649748905
abs_skewness,0.13352361991641798,0.03594855115143362,0.2310986886814023
percentile_25,0.0894335037831056,0.0352527134024863,0.1436142941637249
mean_diff,0.06993810917045432,7.14059907117523e-05,0.1398048123501969
mean,0.05919238626490354,0.02021227598239803,0.09817249654740906
median,0.051226710993203944,0.013347407283224528,0.08910601470318336
count,0.04858137153494965,0.02011999890856545,0.07704274416133386
percentile_50,0.048254010088878425,0.011348725874076433,0.08515929430368042
max_diff,0.043445440944291286,0.018310104960319956,0.06858077692826262
sum_diff,0.040354333876998875,0.005588637926369967,0.07512002982762778
autocorr,0.03920327216065074,0.01709050434645572,0.061316039974845755
max_value,0.03607341197534937,0.012969016991718832,0.05917780695897991
variance,0.03589833241231784,0.010038396983623677,0.061758267841011995
unique_count,0.03497738960713723,0.005577085401524101,0.06437769381275035
std_deviation,0.03437542614868848,0.009168616754708,0.059582235542668956
range_value,0.030560927791786666,0.00902405168415875,0.05209780389941458
percentile_75,0.018373695425109932,0.005653772748370251,0.031093618101849612
iqr,0.011864543534910461,0.003596329371952089,0.020132757697868837
min_value,0.0,0.0,0.0
min_diff,0.0,0.0,0.0
