Feature,Mean Importance,Lower Bound,Upper Bound
variance,0.17682240463608873,0.16658714896948895,0.1870576603026885
std_deviation,0.16820390109043074,0.16108715422419112,0.17532064795667035
unique_count,0.16360744375101122,0.09659570200876019,0.2306191854932622
autocorr,0.12381080041187029,0.10551715309782139,0.14210444772591918
range_value,0.11843930406078852,0.10438420965220903,0.132494398469368
sum_diff,0.10014016696847458,0.03555222342804903,0.16472811050890013
count,0.05110969365772336,0.03058656654187488,0.07163282077357183
iqr,0.01726294413302714,0.012689467880341386,0.0218364203857129
max_diff,0.016957724770226796,0.011748882602149669,0.02216656693830392
mean_diff,0.010543230244336156,0.008030077948442862,0.01305638254022945
abs_skewness,0.0096762562862843,0.008149433184242723,0.011203079388325876
kurtosis,0.008647248594035963,0.00773340679155615,0.009561090396515775
min_value,0.008074831393165977,0.006332853731409627,0.009816809054922325
max_value,0.0067364648432202655,0.005757781560294368,0.007715148126146163
percentile_25,0.004761416248445064,0.0036866034986528795,0.005836228998237249
min_diff,0.0036407830468976176,0.0022212657642024995,0.005060300329592735
percentile_75,0.0036246152403426636,0.0031740250418527257,0.0040752054388326015
mean,0.0030455662686228995,0.002580221900605695,0.0035109106366401042
median,0.0024608258734492164,0.002025050115484277,0.002896601631414156
percentile_50,0.002434378481558584,0.0018824206974102527,0.002986336265706915
