Feature,Mean Importance,Lower Bound,Upper Bound
sum_diff,0.11903717145927112,0.07845201224252606,0.15962233067601617
autocorr,0.11615588577543685,0.08327189276393629,0.14903987878693742
count,0.10883839713551749,0.08204712844563364,0.1356296658254013
mean_diff,0.08443222521009151,0.05520184859620712,0.1136626018239759
abs_skewness,0.07655238301352768,0.056371785890366566,0.09673298013668877
kurtosis,0.0732674141206773,0.05351010236498965,0.09302472587636496
max_diff,0.06933433831336266,0.052136231172603936,0.08653244545412139
mean,0.06438746103556842,0.050075902011366,0.07869902005977084
variance,0.05197594025828211,0.03242907266256509,0.07152280785399913
iqr,0.05183853261470134,0.022896458558568204,0.08078060667083446
std_deviation,0.05101272527927379,0.031782004108184256,0.07024344645036333
unique_count,0.03000084266767839,0.02047957226336457,0.039522113071992215
max_value,0.026038489016845266,0.018187454099259558,0.033889523934430975
range_value,0.0243644371173442,0.018543412298342166,0.03018546193634623
percentile_75,0.02125581364292475,0.013628651878780294,0.028882975407069206
percentile_25,0.012047170608762096,0.007998597464077394,0.016095743753446794
percentile_50,0.010009110437020283,0.006287336813759753,0.01373088406028081
median,0.009451662293714743,0.006006342546259846,0.012896982041169638
min_diff,0.0,0.0,0.0
min_value,0.0,0.0,0.0
