Feature,Mean Importance,Lower Bound,Upper Bound
abs_skewness,0.2072111460209281,0.0763422492974604,0.33808004274439585
mean_diff,0.13912999709903714,0.04987886686261292,0.22838112733546137
kurtosis,0.1385397106031417,0.012984917501650095,0.26409450370463333
sum_diff,0.09811239845459813,0.03623452630040032,0.15999027060879595
count,0.09457238916265098,0.03910992016176928,0.1500348581635327
mean,0.0716983800619585,0.0021712726894629886,0.141225487434454
variance,0.036403818317837,0.01896964384064726,0.05383799279502674
std_deviation,0.03591846317129096,0.018423676764943647,0.053413249577638267
max_value,0.03329054934102943,0.01097210781420119,0.05560899086785768
range_value,0.03124546266678136,0.013068983667457786,0.04942194166610493
unique_count,0.030541369335575337,0.010387922587222929,0.05069481608392774
max_diff,0.027846904443402903,0.004133462665032124,0.05156034622177368
autocorr,0.026541468884619366,0.012920561189991442,0.04016237657924729
percentile_75,0.011577201281093408,0.0008645755651609031,0.022289826997025912
iqr,0.005874880714279722,0.000479554129306878,0.011270207299252566
percentile_25,0.004258055337495138,0.000807653740044653,0.007708456934945623
median,0.0036863434487434277,-0.0011670247592121944,0.008539711656699051
percentile_50,0.003551461655537334,-0.000413842607753763,0.007516765918828432
min_value,0.0,0.0,0.0
min_diff,0.0,0.0,0.0
