Feature,Mean Importance,Lower Bound,Upper Bound
autocorr,0.12166910447331739,0.07382857970407151,0.16950962924256324
variance,0.10175511428655637,0.05142916953003565,0.1520810590430771
sum_diff,0.09707377058539648,0.04698607738712684,0.14716146378366612
std_deviation,0.08931974374771337,0.04287432441194699,0.13576516308347975
unique_count,0.08389704463225492,0.03899862905650897,0.12879546020800087
count,0.07369724305333279,0.05976053788860379,0.0876339482180618
max_diff,0.06925715263264147,0.02700662396205659,0.11150768130322634
mean_diff,0.0659539772890767,0.013791466924788727,0.11811648765336469
mean,0.0613041296911198,0.021587334301801125,0.10102092508043847
max_value,0.055886093401689665,0.019141286982495506,0.09263089982088384
range_value,0.04838772155477604,0.01991461658181084,0.07686082652774123
kurtosis,0.040858306204691004,0.029279036681155602,0.05243757572822641
abs_skewness,0.03891347846020023,0.028665745619999267,0.0491612113004012
percentile_25,0.015033175063973397,0.005366187273856779,0.024700162854090015
percentile_75,0.013936702221439355,0.0025462579243616147,0.0253271465185171
iqr,0.011603741869347754,0.006070945455990472,0.01713653828270504
percentile_50,0.00581293150554376,0.0036589137095569078,0.007966949301530614
median,0.00564056932692951,0.003538596372066399,0.007742542281792622
min_diff,0.0,0.0,0.0
min_value,0.0,0.0,0.0
