Feature,Mean Importance,Lower Bound,Upper Bound
abs_skewness,0.15606050577087838,0.04578899546571104,0.26633201607604573
mean_diff,0.11936431526490938,0.0203925096123588,0.21833612091745996
kurtosis,0.09838609827706063,0.027836802562899568,0.1689353939912217
sum_diff,0.08942479140578077,0.05516021478385247,0.12368936802770907
count,0.08874356683368284,0.05588593153691744,0.12160120213044824
max_diff,0.08855495373793931,0.02129765352677664,0.155812253949102
unique_count,0.057718829263334104,0.01962529965841062,0.09581235886825759
max_value,0.04259302305790637,0.014648641309145201,0.07053740480666754
percentile_25,0.040701259828182526,-0.029708899918192117,0.11111141957455715
autocorr,0.03924373043654496,0.013515333575780792,0.06497212729730913
range_value,0.03883258564632967,0.01639149509082985,0.0612736762018295
mean,0.03762606974392352,0.021312891368080095,0.05393924811976694
std_deviation,0.022267416822908177,0.009583203067562563,0.03495163057825379
variance,0.02137230275990737,0.009703747524052508,0.03304085799576223
percentile_50,0.017907300005772862,0.0035713826346980507,0.032243217376847676
median,0.01683169473902703,0.004340316831423924,0.029323072646630133
iqr,0.013785907601164063,0.003793417869298373,0.023778397333029756
percentile_75,0.010585648804748058,0.005183018592764028,0.015988279016732086
min_value,0.0,0.0,0.0
min_diff,0.0,0.0,0.0
