Feature,Mean Importance,Lower Bound,Upper Bound
abs_skewness,0.1114042027615246,0.07766238814998294,0.14514601737306626
variance,0.09825692797230476,0.07298425127255481,0.12352960467205472
max_diff,0.0937076647533282,0.07653343846220514,0.11088189104445129
autocorr,0.09222370595793977,0.0592446518692691,0.12520276004661046
std_deviation,0.09054498177519346,0.07023998913421087,0.11084997441617607
mean_diff,0.08949597039090049,0.06907956259552064,0.10991237818628033
sum_diff,0.07507515264540977,0.05937602715546589,0.09077427813535366
mean,0.07387736591509053,0.05614210108659265,0.0916126307435884
kurtosis,0.07191106032955519,0.05849664684446543,0.08532547381464495
count,0.0664274635838274,0.05680236463941529,0.0760525625282395
unique_count,0.03695540975717905,0.018921631621504204,0.05498918789285389
max_value,0.024834992320207184,0.020750850619574372,0.02891913402084
range_value,0.02326124759978416,0.01979615750944612,0.0267263376901222
percentile_25,0.014556803904417442,0.008619356850348918,0.020494250958485966
percentile_75,0.013300240755133867,0.009375194964111835,0.017225286546155894
iqr,0.011253389175111646,0.007305842419191523,0.015200935931031771
percentile_50,0.006675745479412573,0.00434724808299372,0.009004242875831427
median,0.006237674923679919,0.004143707388972224,0.008331642458387613
min_value,0.0,0.0,0.0
min_diff,0.0,0.0,0.0
