dataset,num_layers,layer_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27me3_RL_cancer,1,2,1,3172,4.508345127105713,9.334770202636719,5.488844871520996,6.079456806182861
H3K27me3_RL_cancer,1,2,2,6791,1.9595272541046143,2.320197582244873,6.248406887054443,12.792375326156616
H3K27me3_RL_cancer,1,4,1,2662,4.5153961181640625,9.607948303222656,5.543219566345215,5.126534938812256
H3K27me3_RL_cancer,1,4,2,6516,1.7639333009719849,2.276726484298706,6.5453782081604,12.224096536636353
H3K27me3_RL_cancer,1,8,1,2236,4.605600357055664,9.802696228027344,5.618910789489746,4.3559489250183105
H3K27me3_RL_cancer,1,8,2,6211,1.7749463319778442,2.259448528289795,6.560160160064697,11.583421468734741
H3K27me3_RL_cancer,1,16,1,1660,4.6080193519592285,9.813758850097656,5.648519992828369,3.288778066635132
H3K27me3_RL_cancer,1,16,2,4209,1.9014073610305786,2.2935848236083984,5.9119439125061035,7.998291015625
H3K27me3_RL_cancer,1,32,1,1120,4.612667560577393,10.069703102111816,5.67807149887085,2.2859723567962646
H3K27me3_RL_cancer,1,32,2,3822,1.824684977531433,2.290226936340332,6.12600040435791,7.263108491897583
H3K27me3_RL_cancer,1,64,1,909,3.097337007522583,8.106208801269531,4.233303546905518,1.8836991786956787
H3K27me3_RL_cancer,1,64,2,2093,1.798442006111145,2.210057258605957,5.8550004959106445,4.046434164047241
H3K27me3_RL_cancer,1,128,1,580,4.277923583984375,9.77798843383789,5.352512836456299,1.2822954654693604
H3K27me3_RL_cancer,1,128,2,3027,0.945961594581604,1.4041472673416138,4.652022838592529,5.781277656555176
H3K27me3_RL_cancer,1,256,1,532,2.510648012161255,7.641308307647705,3.9517030715942383,1.2081282138824463
H3K27me3_RL_cancer,1,256,2,1683,1.2551546096801758,1.9035946130752563,5.194067001342773,3.3348989486694336
H3K27me3_RL_cancer,1,512,1,370,2.488705635070801,8.659099578857422,3.9778244495391846,0.9774513244628906
H3K27me3_RL_cancer,1,512,2,1713,0.8315731883049011,1.2358205318450928,4.5638933181762695,3.627196788787842
H3K27me3_RL_cancer,1,1024,1,882,1.1218124628067017,5.94860315322876,5.931247234344482,1.9577531814575195
H3K27me3_RL_cancer,1,1024,2,1483,0.7335172295570374,1.458107590675354,5.169534683227539,3.1067867279052734
H3K27me3_RL_cancer,1,2048,1,1323,0.7578859329223633,5.292297840118408,6.329265117645264,2.967320680618286
H3K27me3_RL_cancer,1,2048,2,623,0.9376792907714844,1.8005362749099731,4.646268367767334,1.5268597602844238
H3K27me3_RL_cancer,1,4096,1,959,0.6748314499855042,4.54318380355835,6.773787498474121,2.2049641609191895
H3K27me3_RL_cancer,1,4096,2,390,0.9359352588653564,1.6677236557006836,4.707157135009766,1.029245376586914
H3K27me3_RL_cancer,2,2,1,21794,3.37290620803833,4.258967876434326,2.759345769882202,46.062894105911255
H3K27me3_RL_cancer,2,2,2,4238,2.851386547088623,1.4688606262207031,3.6114702224731445,9.219778776168823
H3K27me3_RL_cancer,2,4,1,5722,3.372906446456909,4.259066581726074,2.759586811065674,12.418863296508789
H3K27me3_RL_cancer,2,4,2,5614,1.9807697534561157,2.3233413696289062,6.064272403717041,12.091486692428589
H3K27me3_RL_cancer,2,8,1,1551,4.467413902282715,9.358710289001465,5.45559549331665,3.5309746265411377
H3K27me3_RL_cancer,2,8,2,4123,1.9596827030181885,2.3209941387176514,6.1039719581604,8.952704668045044
H3K27me3_RL_cancer,2,16,1,705,2.9334287643432617,12.309886932373047,4.250175952911377,1.7020506858825684
H3K27me3_RL_cancer,2,16,2,3190,1.9354194402694702,2.2821102142333984,6.157306671142578,7.00190281867981
H3K27me3_RL_cancer,2,32,1,568,3.4914393424987793,8.605879783630371,4.531832695007324,1.4569334983825684
H3K27me3_RL_cancer,2,32,2,2804,1.243497371673584,2.0055012702941895,5.992453098297119,6.114877223968506
H3K27me3_RL_cancer,2,64,1,444,3.4483532905578613,8.392000198364258,4.464146137237549,1.161668062210083
H3K27me3_RL_cancer,2,64,2,2726,0.8580089211463928,1.6549664735794067,5.7996296882629395,5.910398721694946
H3K27me3_RL_cancer,2,128,1,383,1.5516033172607422,5.698256492614746,3.1412267684936523,1.0461301803588867
H3K27me3_RL_cancer,2,128,2,1203,0.7987542748451233,1.4796671867370605,4.913283824920654,2.7353768348693848
H3K27me3_RL_cancer,2,256,1,193,2.3262784481048584,7.756452560424805,3.799144983291626,0.6947307586669922
H3K27me3_RL_cancer,2,256,2,590,0.9765695333480835,1.4936963319778442,4.157552719116211,1.5879321098327637
H3K27me3_RL_cancer,2,512,1,244,1.162927508354187,5.394786357879639,5.00336217880249,0.8489193916320801
H3K27me3_RL_cancer,2,512,2,247,0.9396679401397705,1.8399927616119385,4.606874465942383,0.8495907783508301
H3K27me3_RL_cancer,2,1024,1,195,1.0278356075286865,5.300134658813477,4.926605701446533,0.7250514030456543
H3K27me3_RL_cancer,2,1024,2,121,0.9714775085449219,1.7932049036026,5.127978801727295,0.5382769107818604
H3K27me3_RL_cancer,2,2048,1,448,0.3640124201774597,3.5102100372314453,9.391827583312988,1.5386872291564941
H3K27me3_RL_cancer,2,2048,2,81,0.7777749300003052,1.6296306848526,5.8308610916137695,0.5311341285705566
H3K27me3_RL_cancer,2,4096,1,284,0.31316065788269043,4.077383041381836,9.589469909667969,1.7666351795196533
H3K27me3_RL_cancer,2,4096,2,47,0.6519326567649841,1.4193909168243408,7.822554588317871,0.7641162872314453
H3K27me3_RL_cancer,3,2,1,4523,3.37290620803833,4.258808135986328,2.7595152854919434,10.974235534667969
H3K27me3_RL_cancer,3,2,2,5115,1.9529894590377808,2.320178747177124,5.94479513168335,12.494918584823608
H3K27me3_RL_cancer,3,4,1,1941,3.9866297245025635,8.650110244750977,4.961561679840088,4.896953344345093
H3K27me3_RL_cancer,3,4,2,17907,3.419940710067749,0.5938146710395813,3.638181209564209,43.545031785964966
H3K27me3_RL_cancer,3,8,1,1032,3.6278417110443115,8.539491653442383,4.514655590057373,2.7773654460906982
H3K27me3_RL_cancer,3,8,2,2988,1.9146872758865356,2.266019582748413,5.830984592437744,7.460755348205566
H3K27me3_RL_cancer,3,16,1,720,2.9546611309051514,9.849996566772461,4.1443376541137695,2.0082640647888184
