dataset,num_layers,layer_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_AM_immune,1,2,1,7701,0.24395941197872162,0.24889293313026428,0.5243970155715942,15.3114333152771
H3K36me3_AM_immune,1,2,2,6941,0.3626374900341034,0.4698747992515564,0.42254796624183655,13.870786428451538
H3K36me3_AM_immune,1,4,1,6139,0.24437740445137024,0.2560873329639435,0.5238314867019653,12.300681114196777
H3K36me3_AM_immune,1,4,2,6800,0.35522201657295227,0.4688623547554016,0.40868517756462097,13.657705068588257
H3K36me3_AM_immune,1,8,1,5558,0.24397209286689758,0.2639279365539551,0.5266250371932983,11.18978476524353
H3K36me3_AM_immune,1,8,2,5918,0.3542162775993347,0.4752618670463562,0.40979528427124023,11.86780309677124
H3K36me3_AM_immune,1,16,1,4513,0.24369771778583527,0.26777079701423645,0.5343350172042847,9.018263816833496
H3K36me3_AM_immune,1,16,2,4051,0.34898388385772705,0.4896858036518097,0.41753265261650085,8.23343539237976
H3K36me3_AM_immune,1,32,1,4272,0.2433578372001648,0.26249492168426514,0.5289164781570435,8.649005889892578
H3K36me3_AM_immune,1,32,2,3581,0.35113242268562317,0.48568809032440186,0.4178664982318878,7.295531988143921
H3K36me3_AM_immune,1,64,1,2069,0.22336627542972565,0.3522791266441345,1.373276948928833,4.273133754730225
H3K36me3_AM_immune,1,64,2,2804,0.33661478757858276,0.49453580379486084,0.38611266016960144,5.753542184829712
H3K36me3_AM_immune,1,128,1,1812,0.22784338891506195,0.2659057080745697,1.112812876701355,3.84540057182312
H3K36me3_AM_immune,1,128,2,1442,0.29816901683807373,0.4114605188369751,0.35777705907821655,3.1602139472961426
H3K36me3_AM_immune,1,256,1,1342,0.23522672057151794,0.2704082727432251,0.9664599299430847,3.070601224899292
H3K36me3_AM_immune,1,256,2,964,0.3075886070728302,0.42094236612319946,0.3522002100944519,2.26851749420166
H3K36me3_AM_immune,1,512,1,375,0.23316794633865356,0.2866120934486389,1.0307847261428833,1.0598297119140625
H3K36me3_AM_immune,1,512,2,540,0.3119261562824249,0.39836421608924866,0.3437354266643524,1.420579433441162
H3K36me3_AM_immune,1,1024,1,290,0.23001731932163239,0.2582358419895172,0.7645601630210876,0.8654274940490723
H3K36me3_AM_immune,1,1024,2,362,0.30479076504707336,0.3817081153392792,0.3351234495639801,1.0203120708465576
H3K36me3_AM_immune,1,2048,1,277,0.21065111458301544,0.23489151895046234,0.62851881980896,0.8455624580383301
H3K36me3_AM_immune,1,2048,2,259,0.3007124364376068,0.3795243799686432,0.32356399297714233,0.8010649681091309
H3K36me3_AM_immune,1,4096,1,177,0.20745675265789032,0.23046903312206268,0.5036026239395142,0.6337840557098389
H3K36me3_AM_immune,1,4096,2,179,0.2871090769767761,0.37034761905670166,0.3119235038757324,0.646481990814209
H3K36me3_AM_immune,2,2,1,14033,0.4172844886779785,0.2625102400779724,0.46176692843437195,32.004114866256714
H3K36me3_AM_immune,2,2,2,4662,0.3585243821144104,0.44435107707977295,0.411478728055954,10.893553256988525
H3K36me3_AM_immune,2,4,1,5724,0.24679256975650787,0.23887702822685242,0.7515324354171753,13.175089597702026
H3K36me3_AM_immune,2,4,2,3569,0.3695593476295471,0.44050416350364685,0.4125725030899048,8.331731796264648
H3K36me3_AM_immune,2,8,1,4748,0.24367846548557281,0.25430673360824585,0.6366782188415527,10.926950693130493
H3K36me3_AM_immune,2,8,2,2861,0.31095823645591736,0.4631199836730957,0.450237900018692,6.615475177764893
H3K36me3_AM_immune,2,16,1,2572,0.24321092665195465,0.24628840386867523,0.8009602427482605,6.104742765426636
H3K36me3_AM_immune,2,16,2,2579,0.3565552234649658,0.464236855506897,0.3918607831001282,5.968944072723389
H3K36me3_AM_immune,2,32,1,669,0.22793906927108765,0.2198927253484726,0.7710534334182739,1.7414207458496094
H3K36me3_AM_immune,2,32,2,554,0.31981828808784485,0.40742239356040955,0.33452796936035156,1.4830753803253174
H3K36me3_AM_immune,2,64,1,381,0.21463336050510406,0.24686259031295776,0.9456475973129272,1.1017844676971436
H3K36me3_AM_immune,2,64,2,499,0.3244834542274475,0.406845360994339,0.34829598665237427,1.3558483123779297
H3K36me3_AM_immune,2,128,1,476,0.19992578029632568,0.23882967233657837,0.7341184020042419,1.3972036838531494
H3K36me3_AM_immune,2,128,2,510,0.30125612020492554,0.38520359992980957,0.34539899230003357,1.4841341972351074
H3K36me3_AM_immune,2,256,1,305,0.22153210639953613,0.23549135029315948,0.6466920971870422,1.0353221893310547
H3K36me3_AM_immune,2,256,2,225,0.3072974681854248,0.3817572295665741,0.3330945074558258,0.8373696804046631
H3K36me3_AM_immune,2,512,1,301,0.19283875823020935,0.21970058977603912,0.49706926941871643,1.0726747512817383
H3K36me3_AM_immune,2,512,2,196,0.302644282579422,0.3526085913181305,0.30393025279045105,0.7964799404144287
H3K36me3_AM_immune,2,1024,1,144,0.17941398918628693,0.22849687933921814,0.4600794017314911,0.6489863395690918
H3K36me3_AM_immune,2,1024,2,104,0.2721015214920044,0.3742711544036865,0.2846009433269501,0.542323112487793
H3K36me3_AM_immune,2,2048,1,85,0.17436806857585907,0.2096194475889206,0.5203738212585449,0.591221809387207
H3K36me3_AM_immune,2,2048,2,69,0.2597731053829193,0.34839197993278503,0.2851056158542633,0.5345158576965332
H3K36me3_AM_immune,2,4096,1,65,0.150349423289299,0.17325489223003387,0.5650566220283508,0.9785308837890625
H3K36me3_AM_immune,2,4096,2,44,0.25741666555404663,0.31934237480163574,0.27894002199172974,0.8748633861541748
H3K36me3_AM_immune,3,2,1,14838,0.41728368401527405,0.2625102400779724,0.4617665410041809,37.39465808868408
H3K36me3_AM_immune,3,2,2,13530,0.5120489597320557,0.3296505808830261,0.40526944398880005,34.24561166763306
H3K36me3_AM_immune,3,4,1,3557,0.4119609296321869,0.2625102400779724,0.45940616726875305,9.184354782104492
H3K36me3_AM_immune,3,4,2,3589,0.35458654165267944,0.4332480728626251,0.38981249928474426,9.248145341873169
H3K36me3_AM_immune,3,8,1,1366,0.23534761369228363,0.27467143535614014,0.49158775806427,3.6628198623657227
H3K36me3_AM_immune,3,8,2,3172,0.34166935086250305,0.41109150648117065,0.3643367886543274,8.228817462921143
H3K36me3_AM_immune,3,16,1,2379,0.2582905888557434,0.24144740402698517,0.9139800667762756,6.198774814605713
H3K36me3_AM_immune,3,16,2,1776,0.34103673696517944,0.43260157108306885,0.3766533136367798,4.74691104888916
H3K36me3_AM_immune,3,32,1,449,0.22930379211902618,0.2351381778717041,0.9537891745567322,1.3710124492645264
H3K36me3_AM_immune,3,32,2,372,0.3457616865634918,0.38414278626441956,0.3336300551891327,1.2102458477020264
H3K36me3_AM_immune,3,64,1,662,0.25329333543777466,0.2851444482803345,1.0605459213256836,1.8782408237457275
H3K36me3_AM_immune,3,64,2,330,0.2948455810546875,0.35990315675735474,0.3321365714073181,1.0849599838256836
H3K36me3_AM_immune,3,128,1,186,0.21325767040252686,0.2205638587474823,0.5869773030281067,0.799168586730957
H3K36me3_AM_immune,3,128,2,231,0.2953557074069977,0.35504573583602905,0.33414700627326965,0.9278035163879395
H3K36me3_AM_immune,3,256,1,132,0.20836590230464935,0.22398287057876587,0.4971335530281067,0.687199592590332
H3K36me3_AM_immune,3,256,2,212,0.2941460609436035,0.4062289893627167,0.3164299428462982,0.918088436126709
H3K36me3_AM_immune,3,512,1,96,0.2095586508512497,0.19492000341415405,0.4925938546657562,0.5742201805114746
H3K36me3_AM_immune,3,512,2,103,0.2718263864517212,0.33642005920410156,0.28485241532325745,0.5933709144592285
H3K36me3_AM_immune,3,1024,1,82,0.193374365568161,0.20208057761192322,0.48755523562431335,0.5681450366973877
H3K36me3_AM_immune,3,1024,2,78,0.2685127556324005,0.35435450077056885,0.28140565752983093,0.5514342784881592
H3K36me3_AM_immune,3,2048,1,74,0.1553136706352234,0.17304596304893494,0.7140865325927734,0.7557427883148193
H3K36me3_AM_immune,3,2048,2,48,0.26437950134277344,0.33361929655075073,0.28780636191368103,0.649066686630249
H3K36me3_AM_immune,3,4096,1,69,0.09309442341327667,0.1665908396244049,1.9625118970870972,1.7239820957183838
H3K36me3_AM_immune,3,4096,2,25,0.2511039972305298,0.2809211313724518,0.2816747725009918,1.325727939605713
