dataset,num_layers,layer_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_XJ_immune,1,2,1,1364,2.8620247840881348,3.2161834239959717,3.1399986743927,2.900336265563965
H3K4me3_XJ_immune,1,2,2,3231,1.8863072395324707,2.4099559783935547,2.846297264099121,6.601188898086548
H3K4me3_XJ_immune,1,4,1,3136,1.6398366689682007,1.7720556259155273,1.8542594909667969,6.3966224193573
H3K4me3_XJ_immune,1,4,2,2381,1.7719321250915527,2.2433314323425293,2.7173523902893066,4.8694963455200195
H3K4me3_XJ_immune,1,8,1,12576,2.557112455368042,1.847162127494812,1.9135206937789917,24.99237895011902
H3K4me3_XJ_immune,1,8,2,1470,1.7951465845108032,2.30024790763855,2.791300058364868,3.093252182006836
H3K4me3_XJ_immune,1,16,1,490,2.8500568866729736,3.337519407272339,3.2183353900909424,1.155595064163208
H3K4me3_XJ_immune,1,16,2,1279,1.7941651344299316,2.3965866565704346,2.852931499481201,2.759892225265503
H3K4me3_XJ_immune,1,32,1,273,3.0638439655303955,3.4730045795440674,3.4442756175994873,0.7634086608886719
H3K4me3_XJ_immune,1,32,2,913,1.8634427785873413,2.519129991531372,2.944765329360962,2.0390284061431885
H3K4me3_XJ_immune,1,64,1,1429,1.5954793691635132,1.8115841150283813,1.8739627599716187,3.0409605503082275
H3K4me3_XJ_immune,1,64,2,5018,1.2499618530273438,1.3444958925247192,2.370903253555298,10.097378492355347
H3K4me3_XJ_immune,1,128,1,995,1.5764744281768799,1.7458606958389282,1.7769298553466797,2.174468994140625
H3K4me3_XJ_immune,1,128,2,1764,1.4225043058395386,1.4585750102996826,2.1521787643432617,3.693636417388916
H3K4me3_XJ_immune,1,256,1,1230,1.281208872795105,1.6543691158294678,1.9281721115112305,2.8038878440856934
H3K4me3_XJ_immune,1,256,2,626,1.4520984888076782,1.5586670637130737,2.1647558212280273,1.5395467281341553
H3K4me3_XJ_immune,1,512,1,996,1.249468445777893,1.5977646112442017,1.915009617805481,2.320280075073242
H3K4me3_XJ_immune,1,512,2,598,1.3675973415374756,1.57159423828125,2.270193576812744,1.481947660446167
H3K4me3_XJ_immune,1,1024,1,657,1.175215244293213,1.6068401336669922,1.8542033433914185,1.6757445335388184
H3K4me3_XJ_immune,1,1024,2,629,1.229134440422058,1.4346582889556885,2.3307814598083496,1.619995355606079
H3K4me3_XJ_immune,1,2048,1,468,1.19072425365448,1.6044034957885742,1.877690076828003,1.2824480533599854
H3K4me3_XJ_immune,1,2048,2,476,1.2032872438430786,1.3769590854644775,2.262223243713379,1.289827585220337
H3K4me3_XJ_immune,1,4096,1,323,1.181172490119934,1.5693479776382446,1.8483864068984985,0.9640054702758789
H3K4me3_XJ_immune,1,4096,2,445,1.053349494934082,1.3572372198104858,2.612210512161255,1.2310817241668701
H3K4me3_XJ_immune,2,2,1,12136,2.557121515274048,1.8471637964248657,1.9133689403533936,27.450233221054077
H3K4me3_XJ_immune,2,2,2,11207,1.9795063734054565,1.7237685918807983,2.487278461456299,25.07192850112915
H3K4me3_XJ_immune,2,4,1,910,2.6883299350738525,2.9827184677124023,2.912170886993408,2.187734365463257
H3K4me3_XJ_immune,2,4,2,2466,1.703900933265686,2.016357183456421,2.533365488052368,5.456892967224121
H3K4me3_XJ_immune,2,8,1,1658,1.6663507223129272,1.707042932510376,1.7610360383987427,3.6909072399139404
H3K4me3_XJ_immune,2,8,2,1986,1.6950801610946655,2.0117764472961426,2.5263240337371826,4.3801634311676025
H3K4me3_XJ_immune,2,16,1,1164,1.3864508867263794,1.5845670700073242,1.8547935485839844,2.640739917755127
H3K4me3_XJ_immune,2,16,2,954,1.558480143547058,1.568282127380371,2.089272975921631,2.216482162475586
H3K4me3_XJ_immune,2,32,1,1314,1.337923288345337,1.591831922531128,1.8588018417358398,2.9352378845214844
H3K4me3_XJ_immune,2,32,2,559,1.544739007949829,1.5926522016525269,2.11846661567688,1.39015531539917
H3K4me3_XJ_immune,2,64,1,976,1.2091147899627686,1.543813705444336,1.949554204940796,2.2282211780548096
H3K4me3_XJ_immune,2,64,2,743,1.402548909187317,1.464784860610962,2.1428990364074707,1.7694592475891113
H3K4me3_XJ_immune,2,128,1,536,1.234723687171936,1.61133873462677,2.0034894943237305,1.4384455680847168
H3K4me3_XJ_immune,2,128,2,275,1.3812572956085205,1.4216394424438477,2.1299209594726562,0.8321743011474609
H3K4me3_XJ_immune,2,256,1,485,1.2237017154693604,1.6268800497055054,1.9183608293533325,1.451725959777832
H3K4me3_XJ_immune,2,256,2,262,1.3516838550567627,1.4429017305374146,2.082437753677368,0.8997616767883301
H3K4me3_XJ_immune,2,512,1,426,0.9979064464569092,1.6172966957092285,1.8731708526611328,1.2899036407470703
H3K4me3_XJ_immune,2,512,2,458,0.9484808444976807,1.3413877487182617,2.5579981803894043,1.3875892162322998
H3K4me3_XJ_immune,2,1024,1,193,1.1732518672943115,1.5801268815994263,1.7998135089874268,0.76043701171875
H3K4me3_XJ_immune,2,1024,2,234,0.928821861743927,1.2031055688858032,2.6774096488952637,0.862541675567627
H3K4me3_XJ_immune,2,2048,1,81,1.117440104484558,1.5654629468917847,1.8125388622283936,0.562863826751709
H3K4me3_XJ_immune,2,2048,2,100,0.9994226694107056,1.3704333305358887,2.476658821105957,0.598395586013794
H3K4me3_XJ_immune,2,4096,1,58,0.9771034121513367,1.5453565120697021,1.9169336557388306,0.8687949180603027
H3K4me3_XJ_immune,2,4096,2,26,1.0740338563919067,1.4288008213043213,2.457139015197754,0.7156655788421631
H3K4me3_XJ_immune,3,2,1,12403,2.557122230529785,1.8471639156341553,1.9133678674697876,30.82655358314514
H3K4me3_XJ_immune,3,2,2,2913,1.524025321006775,1.5708508491516113,2.3125689029693604,7.643377780914307
H3K4me3_XJ_immune,3,4,1,1745,1.612813949584961,1.6167027950286865,1.7008614540100098,4.633718490600586
H3K4me3_XJ_immune,3,4,2,11148,1.9794563055038452,1.7236528396606445,2.487097978591919,27.941617727279663
H3K4me3_XJ_immune,3,8,1,1553,1.655702829360962,1.7675234079360962,1.8068342208862305,4.194735288619995
H3K4me3_XJ_immune,3,8,2,1833,1.5327513217926025,1.776322603225708,2.4439938068389893,4.876617431640625
H3K4me3_XJ_immune,3,16,1,1573,1.370617389678955,1.58623468875885,1.8169025182724,4.178447484970093
H3K4me3_XJ_immune,3,16,2,1181,1.532119631767273,1.807238221168518,2.437880516052246,3.219609022140503
H3K4me3_XJ_immune,3,32,1,550,1.4909405708312988,1.7355700731277466,1.7248834371566772,1.5996901988983154
H3K4me3_XJ_immune,3,32,2,750,1.4537252187728882,1.3536759614944458,2.001356840133667,2.1102547645568848
H3K4me3_XJ_immune,3,64,1,353,1.4270561933517456,1.6426647901535034,1.768531322479248,1.11944580078125
H3K4me3_XJ_immune,3,64,2,446,1.4083040952682495,1.391066551208496,2.1049652099609375,1.3587546348571777
H3K4me3_XJ_immune,3,128,1,398,1.330000877380371,1.5794105529785156,1.8707541227340698,1.288956880569458
H3K4me3_XJ_immune,3,128,2,433,1.2599760293960571,1.4851255416870117,2.223127841949463,1.365065336227417
H3K4me3_XJ_immune,3,256,1,387,1.2649024724960327,1.5815666913986206,1.8045223951339722,1.3472256660461426
H3K4me3_XJ_immune,3,256,2,285,1.11247980594635,1.4397834539413452,2.5360584259033203,1.099818468093872
H3K4me3_XJ_immune,3,512,1,232,1.0419076681137085,1.5333263874053955,1.8461664915084839,0.963733434677124
H3K4me3_XJ_immune,3,512,2,280,0.9061839580535889,1.3210455179214478,2.806628704071045,1.113293170928955
H3K4me3_XJ_immune,3,1024,1,153,1.00300931930542,1.5423682928085327,1.9341789484024048,0.7566204071044922
H3K4me3_XJ_immune,3,1024,2,146,0.881562352180481,1.3841007947921753,3.405092239379883,0.7458512783050537
H3K4me3_XJ_immune,3,2048,1,141,0.86524498462677,1.5291579961776733,1.978631854057312,0.9299919605255127
H3K4me3_XJ_immune,3,2048,2,173,0.7989599108695984,1.3647739887237549,3.1558382511138916,1.077942132949829
H3K4me3_XJ_immune,3,4096,1,42,0.8960685133934021,1.547629952430725,2.007533550262451,1.3083398342132568
H3K4me3_XJ_immune,3,4096,2,121,0.754123330116272,1.2164679765701294,2.803973436355591,1.864591360092163
H3K4me3_XJ_immune,4,2,1,3034,2.5553276538848877,1.8471673727035522,1.9157301187515259,8.336393594741821
H3K4me3_XJ_immune,4,2,2,12186,1.9795992374420166,1.723768711090088,2.487455129623413,32.61621403694153
H3K4me3_XJ_immune,4,4,1,12529,2.5571203231811523,1.8471636772155762,1.9133703708648682,33.12222194671631
H3K4me3_XJ_immune,4,4,2,2521,1.5300343036651611,1.580610752105713,2.2684977054595947,6.906941175460815
H3K4me3_XJ_immune,4,8,1,1978,1.658132553100586,1.749950885772705,1.756487250328064,5.504397630691528
H3K4me3_XJ_immune,4,8,2,1148,1.593105673789978,1.4726133346557617,2.1091277599334717,3.3866970539093018
H3K4me3_XJ_immune,4,16,1,1041,1.6493884325027466,1.710384488105774,1.7298842668533325,3.0792877674102783
H3K4me3_XJ_immune,4,16,2,1052,1.4472588300704956,1.327631950378418,2.0138676166534424,2.9992775917053223
H3K4me3_XJ_immune,4,32,1,727,1.4001882076263428,1.5908617973327637,1.7925536632537842,2.1876208782196045
H3K4me3_XJ_immune,4,32,2,335,1.4829868078231812,1.5274224281311035,2.1126317977905273,1.1564059257507324
H3K4me3_XJ_immune,4,64,1,888,1.3235337734222412,1.6096856594085693,1.9530667066574097,2.6022145748138428
H3K4me3_XJ_immune,4,64,2,598,1.3885101079940796,1.4301141500473022,2.087090253829956,1.8728809356689453
H3K4me3_XJ_immune,4,128,1,617,1.1566239595413208,1.5586563348770142,2.1244707107543945,1.924637794494629
H3K4me3_XJ_immune,4,128,2,240,1.307086706161499,1.4012773036956787,2.1012046337127686,0.9189915657043457
H3K4me3_XJ_immune,4,256,1,314,1.2524404525756836,1.5581130981445312,1.854126214981079,1.2464523315429688
H3K4me3_XJ_immune,4,256,2,275,1.227907419204712,1.3974626064300537,2.1494133472442627,1.141514539718628
H3K4me3_XJ_immune,4,512,1,214,1.0486844778060913,1.55778169631958,1.975653052330017,0.9839260578155518
H3K4me3_XJ_immune,4,512,2,204,0.9742445945739746,1.3556376695632935,2.722597599029541,0.9590649604797363
H3K4me3_XJ_immune,4,1024,1,94,0.9706889390945435,1.5261881351470947,2.1314821243286133,0.6527872085571289
H3K4me3_XJ_immune,4,1024,2,48,1.1276823282241821,1.4400522708892822,2.2561070919036865,0.49729490280151367
H3K4me3_XJ_immune,4,2048,1,36,0.9623780846595764,1.532433271408081,2.1560535430908203,0.6893854141235352
H3K4me3_XJ_immune,4,2048,2,163,0.7417554259300232,1.3698478937149048,2.6277177333831787,1.2626917362213135
H3K4me3_XJ_immune,4,4096,1,73,0.8366685509681702,1.526652455329895,2.1260628700256348,2.1602299213409424
H3K4me3_XJ_immune,4,4096,2,116,0.7612090110778809,1.2151833772659302,2.7998785972595215,2.5583760738372803
