dataset,num_layers,layer_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me1_TDH_BP,1,2,1,13390,1.6337946653366089,0.9529799818992615,1.1811853647232056,26.349714279174805
H3K4me1_TDH_BP,1,2,2,367,10.946351051330566,8.663466453552246,17.864877700805664,0.9095158576965332
H3K4me1_TDH_BP,1,4,1,14369,1.6338845491409302,0.9529799818992615,1.1812866926193237,28.101130962371826
H3K4me1_TDH_BP,1,4,2,301,11.035089492797852,8.918243408203125,17.817148208618164,0.7860054969787598
H3K4me1_TDH_BP,1,8,1,4293,1.562525749206543,1.2014784812927246,2.9008917808532715,8.58421015739441
H3K4me1_TDH_BP,1,8,2,173,10.6824369430542,8.764678955078125,17.766952514648438,0.5446231365203857
H3K4me1_TDH_BP,1,16,1,2690,1.5913623571395874,1.221387267112732,2.9871327877044678,5.463392019271851
H3K4me1_TDH_BP,1,16,2,234,10.676163673400879,9.029092788696289,17.218238830566406,0.6557586193084717
H3K4me1_TDH_BP,1,32,1,2280,1.5784801244735718,1.2050693035125732,2.945544481277466,4.626471281051636
H3K4me1_TDH_BP,1,32,2,148,10.682451248168945,9.602021217346191,17.135787963867188,0.4957613945007324
H3K4me1_TDH_BP,1,64,1,814,1.828615665435791,1.3993513584136963,3.462759017944336,1.7816214561462402
H3K4me1_TDH_BP,1,64,2,681,3.3281617164611816,1.626668930053711,6.000372886657715,1.5393307209014893
H3K4me1_TDH_BP,1,128,1,1159,1.5214120149612427,1.2024567127227783,2.8081796169281006,2.474799156188965
H3K4me1_TDH_BP,1,128,2,547,1.879483699798584,1.483042597770691,4.267816066741943,1.265580177307129
H3K4me1_TDH_BP,1,256,1,469,1.059005618095398,1.117446780204773,2.2970566749572754,1.1413359642028809
H3K4me1_TDH_BP,1,256,2,396,1.9914124011993408,1.5240155458450317,4.463651180267334,0.9897031784057617
H3K4me1_TDH_BP,1,512,1,380,1.0283656120300293,1.2480995655059814,2.2281553745269775,1.014336347579956
H3K4me1_TDH_BP,1,512,2,337,1.3905218839645386,1.2754281759262085,4.056691646575928,0.9229440689086914
H3K4me1_TDH_BP,1,1024,1,233,0.9873883724212646,1.2429137229919434,2.189303398132324,0.7168090343475342
H3K4me1_TDH_BP,1,1024,2,216,1.1344921588897705,1.1112087965011597,3.1889307498931885,0.6692595481872559
H3K4me1_TDH_BP,1,2048,1,210,0.9106224179267883,1.2625882625579834,2.153944253921509,0.6844475269317627
H3K4me1_TDH_BP,1,2048,2,189,1.0073561668395996,1.0914939641952515,2.5915348529815674,0.6374204158782959
H3K4me1_TDH_BP,1,4096,1,509,0.866472065448761,1.2475906610488892,2.0003015995025635,1.329016923904419
H3K4me1_TDH_BP,1,4096,2,114,0.9474260210990906,1.0221203565597534,1.8627691268920898,0.4812190532684326
H3K4me1_TDH_BP,2,2,1,3035,1.9256571531295776,1.360107183456421,3.1057660579681396,7.063636064529419
H3K4me1_TDH_BP,2,2,2,3146,1.284510612487793,0.8372191786766052,1.5206798315048218,7.194663763046265
H3K4me1_TDH_BP,2,4,1,4256,1.571191430091858,1.2097851037979126,2.794769763946533,9.799922943115234
H3K4me1_TDH_BP,2,4,2,177,10.453470230102539,8.715147972106934,16.388050079345703,0.6347458362579346
H3K4me1_TDH_BP,2,8,1,2058,1.5676934719085693,1.2356454133987427,2.7653207778930664,4.877283573150635
H3K4me1_TDH_BP,2,8,2,953,2.466186285018921,1.3425767421722412,4.0975422859191895,2.361117362976074
H3K4me1_TDH_BP,2,16,1,1697,1.175854206085205,1.102198839187622,2.1599929332733154,4.006577491760254
H3K4me1_TDH_BP,2,16,2,851,3.2454278469085693,1.5674947500228882,5.647735118865967,2.1437745094299316
H3K4me1_TDH_BP,2,32,1,365,2.104435920715332,1.5128873586654663,2.7984654903411865,1.052945613861084
H3K4me1_TDH_BP,2,32,2,680,1.2956902980804443,1.3718937635421753,3.591010093688965,1.739811897277832
H3K4me1_TDH_BP,2,64,1,565,1.0510228872299194,1.1390416622161865,2.1538338661193848,1.485435962677002
H3K4me1_TDH_BP,2,64,2,386,1.3689701557159424,1.241320013999939,3.6557650566101074,1.0886867046356201
H3K4me1_TDH_BP,2,128,1,238,1.0864933729171753,1.4158474206924438,2.191159963607788,0.7611331939697266
H3K4me1_TDH_BP,2,128,2,277,1.0760445594787598,1.1453607082366943,3.116581678390503,0.8610672950744629
H3K4me1_TDH_BP,2,256,1,374,0.8725922703742981,1.0910471677780151,2.047366142272949,1.1362733840942383
H3K4me1_TDH_BP,2,256,2,175,0.9938414096832275,1.064732551574707,2.4005792140960693,0.672062873840332
H3K4me1_TDH_BP,2,512,1,417,0.8691939115524292,1.332501769065857,1.9234769344329834,1.3166890144348145
H3K4me1_TDH_BP,2,512,2,101,0.9698914289474487,1.0635632276535034,2.14220929145813,0.5173966884613037
H3K4me1_TDH_BP,2,1024,1,179,0.8710010647773743,1.4281580448150635,1.8651950359344482,0.7083370685577393
H3K4me1_TDH_BP,2,1024,2,61,0.8849479556083679,0.8959742784500122,1.6898529529571533,0.42385077476501465
H3K4me1_TDH_BP,2,2048,1,65,0.8832753300666809,1.3745356798171997,1.7159947156906128,0.5183632373809814
H3K4me1_TDH_BP,2,2048,2,45,0.8093571066856384,0.9440823197364807,3.8849337100982666,0.4472334384918213
H3K4me1_TDH_BP,2,4096,1,35,0.8727949857711792,1.3530160188674927,1.8067940473556519,0.7036702632904053
H3K4me1_TDH_BP,2,4096,2,35,0.7956713438034058,1.0272525548934937,5.3122334480285645,0.7031936645507812
H3K4me1_TDH_BP,3,2,1,1253,1.5630390644073486,0.9529803991317749,1.1857848167419434,3.4077236652374268
H3K4me1_TDH_BP,3,2,2,14650,1.295279860496521,0.8372191786766052,1.5430572032928467,36.93022656440735
H3K4me1_TDH_BP,3,4,1,1721,1.4066890478134155,1.2274534702301025,2.628934144973755,4.60506272315979
H3K4me1_TDH_BP,3,4,2,368,9.20154094696045,8.166502952575684,15.1034574508667,1.1864018440246582
H3K4me1_TDH_BP,3,8,1,654,1.5587949752807617,0.9529812335968018,1.2009390592575073,1.9077084064483643
H3K4me1_TDH_BP,3,8,2,850,2.0076513290405273,1.0676555633544922,2.485814332962036,2.4138710498809814
H3K4me1_TDH_BP,3,16,1,968,1.3560117483139038,1.2529953718185425,2.406615734100342,2.6476962566375732
H3K4me1_TDH_BP,3,16,2,420,2.063526153564453,1.6104284524917603,3.0339412689208984,1.3337371349334717
H3K4me1_TDH_BP,3,32,1,306,1.8344846963882446,1.5034897327423096,2.5691287517547607,1.0221896171569824
H3K4me1_TDH_BP,3,32,2,478,1.146628975868225,1.0919528007507324,2.7057929039001465,1.460989236831665
H3K4me1_TDH_BP,3,64,1,300,1.3997628688812256,1.290629506111145,2.0106260776519775,1.0035691261291504
H3K4me1_TDH_BP,3,64,2,279,1.017698049545288,1.0621548891067505,2.476593494415283,0.964496374130249
H3K4me1_TDH_BP,3,128,1,167,0.9358700513839722,1.3937197923660278,2.00274395942688,0.688727855682373
H3K4me1_TDH_BP,3,128,2,258,0.9754202365875244,1.0807396173477173,2.6098780632019043,0.9078354835510254
H3K4me1_TDH_BP,3,256,1,91,0.9375061988830566,1.3550878763198853,2.175407886505127,0.5457143783569336
H3K4me1_TDH_BP,3,256,2,112,0.9380272626876831,1.009092926979065,2.001681327819824,0.6021690368652344
H3K4me1_TDH_BP,3,512,1,76,0.8787734508514404,1.3023159503936768,1.8617781400680542,0.5263817310333252
H3K4me1_TDH_BP,3,512,2,67,0.8957400321960449,0.9591788053512573,1.69747793674469,0.5026912689208984
