dataset,num_layers,layer_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_TDH_immune,1,2,1,2651,1.9509292840957642,1.640564203262329,4.562713146209717,5.294396877288818
H3K36me3_TDH_immune,1,2,2,16283,0.8716059923171997,0.6454286575317383,0.5890289545059204,31.563247203826904
H3K36me3_TDH_immune,1,4,1,2660,2.0415432453155518,1.5127849578857422,4.321087837219238,5.350368022918701
H3K36me3_TDH_immune,1,4,2,876,7.8537468910217285,7.276416778564453,16.291093826293945,1.9050233364105225
H3K36me3_TDH_immune,1,8,1,1484,1.9479873180389404,1.598628044128418,4.481069087982178,3.0606331825256348
H3K36me3_TDH_immune,1,8,2,1349,9.339227676391602,8.435201644897461,18.845720291137695,2.790079116821289
H3K36me3_TDH_immune,1,16,1,938,1.936159610748291,1.6992287635803223,4.96431827545166,2.0142788887023926
H3K36me3_TDH_immune,1,16,2,569,7.825504779815674,7.92033576965332,16.632787704467773,1.2949497699737549
H3K36me3_TDH_immune,1,32,1,518,3.0416595935821533,2.2139577865600586,6.231771469116211,1.1888856887817383
H3K36me3_TDH_immune,1,32,2,703,8.25890064239502,8.195178985595703,17.24395751953125,1.5546698570251465
H3K36me3_TDH_immune,1,64,1,447,1.1725730895996094,2.6267454624176025,5.101382732391357,1.0694968700408936
H3K36me3_TDH_immune,1,64,2,250,5.930117130279541,8.507853507995605,13.621618270874023,0.6877884864807129
H3K36me3_TDH_immune,1,128,1,317,0.8404545783996582,2.359297752380371,4.558713436126709,0.7993869781494141
H3K36me3_TDH_immune,1,128,2,161,4.286037921905518,8.545595169067383,10.94942569732666,0.5148739814758301
H3K36me3_TDH_immune,1,256,1,313,0.5785990953445435,2.6457111835479736,3.9070231914520264,0.8083400726318359
H3K36me3_TDH_immune,1,256,2,126,2.681013345718384,8.900684356689453,8.309346199035645,0.4469270706176758
H3K36me3_TDH_immune,1,512,1,659,0.21308505535125732,2.2910006046295166,2.731045961380005,1.4751625061035156
H3K36me3_TDH_immune,1,512,2,1318,0.07490399479866028,1.44651460647583,2.9558463096618652,2.7477452754974365
H3K36me3_TDH_immune,1,1024,1,549,0.20171231031417847,2.110326051712036,2.5324161052703857,1.2787773609161377
H3K36me3_TDH_immune,1,1024,2,878,0.07587925344705582,0.8949089050292969,2.7215077877044678,1.8954453468322754
H3K36me3_TDH_immune,1,2048,1,252,0.2046082615852356,1.906761646270752,2.385646104812622,0.7282161712646484
H3K36me3_TDH_immune,1,2048,2,691,0.07485608756542206,0.5876721143722534,2.7082161903381348,1.6190860271453857
H3K36me3_TDH_immune,1,4096,1,165,0.20327916741371155,1.7126389741897583,2.2227580547332764,0.5527517795562744
H3K36me3_TDH_immune,1,4096,2,537,0.0748557448387146,0.3977813720703125,2.284735918045044,1.3042690753936768
H3K36me3_TDH_immune,2,2,1,1054,2.570655584335327,1.3686821460723877,5.633352756500244,2.552513837814331
H3K36me3_TDH_immune,2,2,2,649,7.01832389831543,7.312756061553955,15.013509750366211,1.682403564453125
H3K36me3_TDH_immune,2,4,1,1385,1.3717097043991089,1.4398645162582397,3.854844808578491,3.2719132900238037
H3K36me3_TDH_immune,2,4,2,2369,0.8716059923171997,0.6448111534118652,0.5896233320236206,5.4483020305633545
H3K36me3_TDH_immune,2,8,1,1430,1.2669631242752075,1.3818044662475586,3.6048500537872314,3.352151393890381
H3K36me3_TDH_immune,2,8,2,496,7.009651184082031,8.003008842468262,14.989068031311035,1.3188092708587646
H3K36me3_TDH_immune,2,16,1,552,1.0000247955322266,2.567509889602661,4.468465805053711,1.4358766078948975
H3K36me3_TDH_immune,2,16,2,258,4.456254482269287,7.664661407470703,10.524765968322754,0.7889394760131836
