dataset,num_layers,layer_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27ac-H3K4me3_TDHAM_BP,1,2,1,11989,0.8748265504837036,0.6843008995056152,1.0526740550994873,28.5517520904541
H3K27ac-H3K4me3_TDHAM_BP,1,2,2,11265,0.8317942023277283,1.161826491355896,0.8772262930870056,26.734097003936768
H3K27ac-H3K4me3_TDHAM_BP,1,2,3,12953,1.732055902481079,1.1609445810317993,1.5894910097122192,30.81816864013672
H3K27ac-H3K4me3_TDHAM_BP,1,2,4,17206,0.7936866283416748,1.124273419380188,0.8588133454322815,40.78892493247986
H3K27ac-H3K4me3_TDHAM_BP,1,4,1,12623,0.8729874491691589,0.6804484724998474,1.0508314371109009,29.91843557357788
H3K27ac-H3K4me3_TDHAM_BP,1,4,2,8566,0.7904854416847229,1.0861001014709473,0.8202400207519531,19.97016668319702
H3K27ac-H3K4me3_TDHAM_BP,1,4,3,17205,0.8378195762634277,0.4329776167869568,1.2937726974487305,40.533427238464355
H3K27ac-H3K4me3_TDHAM_BP,1,4,4,18245,0.7963230013847351,1.1250931024551392,0.8591604232788086,43.127159118652344
H3K27ac-H3K4me3_TDHAM_BP,1,8,1,11278,0.8742790818214417,0.6837798953056335,1.0522468090057373,26.949615001678467
H3K27ac-H3K4me3_TDHAM_BP,1,8,2,6381,1.0465818643569946,1.3478434085845947,1.0361227989196777,15.213119983673096
H3K27ac-H3K4me3_TDHAM_BP,1,8,3,13284,0.8436578512191772,0.44011953473091125,1.268691062927246,31.064922332763672
H3K27ac-H3K4me3_TDHAM_BP,1,8,4,5303,0.8048540949821472,1.308650016784668,0.8172587156295776,12.633801698684692
H3K27ac-H3K4me3_TDHAM_BP,1,16,1,7346,0.8307570219039917,0.6569850444793701,1.044353723526001,17.49380612373352
H3K27ac-H3K4me3_TDHAM_BP,1,16,2,7051,0.9099408984184265,1.2747935056686401,0.943607747554779,16.934481620788574
H3K27ac-H3K4me3_TDHAM_BP,1,16,3,14029,0.8373094797134399,0.42975738644599915,1.2813944816589355,33.18415689468384
H3K27ac-H3K4me3_TDHAM_BP,1,16,4,5727,0.7779651880264282,1.3084381818771362,0.8051076531410217,13.77634072303772
H3K27ac-H3K4me3_TDHAM_BP,1,32,1,7591,0.6395502686500549,0.5281955599784851,0.992011308670044,18.82207727432251
H3K27ac-H3K4me3_TDHAM_BP,1,32,2,6764,0.7402477860450745,1.0779765844345093,0.8901198506355286,16.765108108520508
H3K27ac-H3K4me3_TDHAM_BP,1,32,3,6635,0.7896078824996948,0.45783957839012146,1.2668874263763428,16.432270765304565
H3K27ac-H3K4me3_TDHAM_BP,1,32,4,8506,0.653865396976471,1.1238762140274048,0.8297505974769592,20.86678957939148
H3K27ac-H3K4me3_TDHAM_BP,1,64,1,6166,0.7905054092407227,0.6885350942611694,1.0800801515579224,15.754103899002075
H3K27ac-H3K4me3_TDHAM_BP,1,64,2,2194,0.9496704936027527,1.2277504205703735,0.9155929088592529,5.791687488555908
H3K27ac-H3K4me3_TDHAM_BP,1,64,3,4650,0.7861540913581848,0.45285117626190186,1.3055139780044556,11.96415114402771
H3K27ac-H3K4me3_TDHAM_BP,1,64,4,1844,0.8746803402900696,1.395596981048584,0.916993260383606,4.927649736404419
H3K27ac-H3K4me3_TDHAM_BP,1,128,1,4083,0.6782287359237671,0.5427524447441101,1.1031783819198608,10.899184226989746
H3K27ac-H3K4me3_TDHAM_BP,1,128,2,2701,0.870276153087616,1.2149453163146973,0.8741466999053955,7.297823667526245
H3K27ac-H3K4me3_TDHAM_BP,1,128,3,3255,0.7982681393623352,0.45455917716026306,1.283715009689331,8.826141595840454
H3K27ac-H3K4me3_TDHAM_BP,1,128,4,1574,0.7690767049789429,1.3442357778549194,0.8590837121009827,4.3601014614105225
H3K27ac-H3K4me3_TDHAM_BP,1,256,1,2665,0.6686758399009705,0.5722389817237854,0.9800313711166382,7.24832558631897
H3K27ac-H3K4me3_TDHAM_BP,1,256,2,2325,0.6243390440940857,1.0328199863433838,0.8447767496109009,6.3000195026397705
H3K27ac-H3K4me3_TDHAM_BP,1,256,3,1902,0.6945199370384216,0.4092719852924347,1.1600563526153564,5.26901388168335
H3K27ac-H3K4me3_TDHAM_BP,1,256,4,1624,0.6421224474906921,1.2620832920074463,0.7808842062950134,4.526054859161377
H3K27ac-H3K4me3_TDHAM_BP,1,512,1,2102,0.6718800663948059,0.6481074690818787,1.0196000337600708,5.7378599643707275
H3K27ac-H3K4me3_TDHAM_BP,1,512,2,1475,0.6217777132987976,1.0527116060256958,0.854716420173645,4.131772994995117
H3K27ac-H3K4me3_TDHAM_BP,1,512,3,1272,0.7342808842658997,0.4480394721031189,1.0742292404174805,3.5961945056915283
H3K27ac-H3K4me3_TDHAM_BP,1,512,4,1438,0.7110934257507324,1.3377504348754883,0.7957409620285034,4.023435354232788
H3K27ac-H3K4me3_TDHAM_BP,1,1024,1,887,0.7047598361968994,0.6261634230613708,0.9565415382385254,2.600459337234497
H3K27ac-H3K4me3_TDHAM_BP,1,1024,2,1223,0.5927789211273193,1.0337272882461548,0.8245960474014282,3.4306087493896484
H3K27ac-H3K4me3_TDHAM_BP,1,1024,3,1064,0.6606875658035278,0.42071062326431274,1.143855333328247,3.0271897315979004
H3K27ac-H3K4me3_TDHAM_BP,1,1024,4,853,0.6552278995513916,1.3354793787002563,0.7687966823577881,2.4881503582000732
H3K27ac-H3K4me3_TDHAM_BP,1,2048,1,816,0.6294112801551819,0.6010757088661194,1.0010169744491577,2.420330762863159
H3K27ac-H3K4me3_TDHAM_BP,1,2048,2,1087,0.5144577026367188,0.9980992674827576,0.9004084467887878,3.0987160205841064
H3K27ac-H3K4me3_TDHAM_BP,1,2048,3,767,0.6201506853103638,0.41710302233695984,1.0769680738449097,2.262556791305542
H3K27ac-H3K4me3_TDHAM_BP,1,2048,4,778,0.5789502859115601,1.2443004846572876,0.7460330724716187,2.3043203353881836
H3K27ac-H3K4me3_TDHAM_BP,1,4096,1,529,0.6126782894134521,0.615858256816864,0.9834575057029724,1.6648223400115967
H3K27ac-H3K4me3_TDHAM_BP,1,4096,2,559,0.5618720054626465,1.01405668258667,0.8781281113624573,1.7510349750518799
H3K27ac-H3K4me3_TDHAM_BP,1,4096,3,686,0.5813365578651428,0.40124645829200745,1.0751242637634277,2.063047409057617
H3K27ac-H3K4me3_TDHAM_BP,1,4096,4,552,0.5410864353179932,1.2189698219299316,0.7235240340232849,1.7114291191101074
H3K27ac-H3K4me3_TDHAM_BP,2,2,1,8532,0.8853702545166016,0.7076364159584045,1.0774418115615845,22.83509612083435
H3K27ac-H3K4me3_TDHAM_BP,2,2,2,11052,0.8325749635696411,1.170713186264038,0.8771897554397583,29.20673704147339
H3K27ac-H3K4me3_TDHAM_BP,2,2,3,14464,0.8373250961303711,0.43579602241516113,1.326547384262085,38.09351706504822
H3K27ac-H3K4me3_TDHAM_BP,2,2,4,4516,1.581562876701355,1.7208579778671265,1.628143548965454,12.447699546813965
H3K27ac-H3K4me3_TDHAM_BP,2,4,1,8287,0.8062694072723389,0.6214436888694763,1.0053586959838867,22.10224461555481
H3K27ac-H3K4me3_TDHAM_BP,2,4,2,2423,0.9645774364471436,1.215847134590149,0.930217981338501,6.70330548286438
H3K27ac-H3K4me3_TDHAM_BP,2,4,3,11143,0.8422142267227173,0.440652996301651,1.2978332042694092,29.298593044281006
H3K27ac-H3K4me3_TDHAM_BP,2,4,4,12549,0.7968565225601196,1.1223417520523071,0.8611839413642883,33.051701068878174
H3K27ac-H3K4me3_TDHAM_BP,2,8,1,6309,0.7318366169929504,0.6109635233879089,1.2285139560699463,16.823235988616943
H3K27ac-H3K4me3_TDHAM_BP,2,8,2,7299,0.7528876066207886,1.0923055410385132,0.8058781623840332,18.81278371810913
H3K27ac-H3K4me3_TDHAM_BP,2,8,3,7243,0.784207284450531,0.4599047601222992,1.2982003688812256,19.129461526870728
H3K27ac-H3K4me3_TDHAM_BP,2,8,4,5511,0.7449105381965637,1.2799789905548096,0.7502775192260742,14.623470067977905
H3K27ac-H3K4me3_TDHAM_BP,2,16,1,3776,0.5997386574745178,0.5649133324623108,1.1150211095809937,10.071488380432129
H3K27ac-H3K4me3_TDHAM_BP,2,16,2,6454,0.5934521555900574,1.0401359796524048,1.010759711265564,17.08094573020935
H3K27ac-H3K4me3_TDHAM_BP,2,16,3,2424,0.8201529383659363,0.47571107745170593,1.323657751083374,6.6286187171936035
H3K27ac-H3K4me3_TDHAM_BP,2,16,4,3791,0.7356616854667664,1.2834776639938354,0.7941461801528931,10.233908891677856
H3K27ac-H3K4me3_TDHAM_BP,2,32,1,2377,0.6288288235664368,0.5786461234092712,1.1575332880020142,6.69083833694458
H3K27ac-H3K4me3_TDHAM_BP,2,32,2,3509,0.7700122594833374,1.1171165704727173,0.8047544360160828,9.657993793487549
H3K27ac-H3K4me3_TDHAM_BP,2,32,3,3099,0.7185831069946289,0.4262867867946625,1.296263575553894,8.628407001495361
H3K27ac-H3K4me3_TDHAM_BP,2,32,4,2784,0.7144192457199097,1.2716304063796997,0.7602900266647339,7.887683153152466
H3K27ac-H3K4me3_TDHAM_BP,2,64,1,1913,0.6172340512275696,0.5927240252494812,1.1491694450378418,5.63572359085083
H3K27ac-H3K4me3_TDHAM_BP,2,64,2,1209,0.5867509245872498,1.0606008768081665,0.9700030088424683,3.669773817062378
H3K27ac-H3K4me3_TDHAM_BP,2,64,3,2031,0.7187830805778503,0.46720001101493835,1.0567805767059326,6.161605596542358
H3K27ac-H3K4me3_TDHAM_BP,2,64,4,930,0.739422082901001,1.3165090084075928,0.9199957251548767,2.8955979347229004
H3K27ac-H3K4me3_TDHAM_BP,2,128,1,852,0.6116884350776672,0.6447821259498596,0.9810758233070374,2.8628363609313965
